INFO 2025-09-04 19:06:15,362 autoreload Watching for file changes with StatReloader
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/mysql/base.py", line 76, in execute
    return self.cursor.execute(query, args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/cursors.py", line 179, in execute
    res = self._query(mogrified_query)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/cursors.py", line 330, in _query
    db.query(q)
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/connections.py", line 280, in query
    _mysql.connection.query(self, query)
MySQLdb.OperationalError: (1054, "Unknown column 'description' in 'field list'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 439, in upload_project
    project = Project.objects.create(
              ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/query.py", line 663, in create
    obj.save(force_insert=True, using=self.db)
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/base.py", line 1169, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/base.py", line 1210, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/query.py", line 1868, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/models/sql/compiler.py", line 1882, in execute_sql
    cursor.execute(sql, params)
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/db/backends/mysql/base.py", line 76, in execute
    return self.cursor.execute(query, args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/cursors.py", line 179, in execute
    res = self._query(mogrified_query)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/cursors.py", line 330, in _query
    db.query(q)
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/MySQLdb/connections.py", line 280, in query
    _mysql.connection.query(self, query)
django.db.utils.OperationalError: (1054, "Unknown column 'description' in 'field list'")

ERROR 2025-09-06 08:04:21,831 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 08:04:21,832 basehttp "POST /api/upload-project/ HTTP/1.1" 500 5185
INFO 2025-09-06 08:06:25,183 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:07:13,674 basehttp "POST /api/upload-project/ HTTP/1.1" 200 36
INFO 2025-09-06 08:10:36,845 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:10:37,162 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:12:39,119 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:12:39,449 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:13:43,893 log Not Found: /upload-project/
WARNING 2025-09-06 08:13:43,900 basehttp "POST /upload-project/ HTTP/1.1" 404 2369
INFO 2025-09-06 08:18:57,012 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/models.py changed, reloading.
INFO 2025-09-06 08:18:57,341 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:18:58,567 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/models.py changed, reloading.
INFO 2025-09-06 08:18:58,900 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:00,460 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:00,824 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:03,056 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:03,355 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:05,575 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:05,875 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:09,948 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:10,218 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:12,436 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:12,768 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:14,016 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:20:14,310 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:48,716 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-06 08:20:49,040 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:20:50,246 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-06 08:20:50,541 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:26:20,757 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:26:50,659 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:27:07,932 log Not Found: /blog/posts/
WARNING 2025-09-06 08:27:07,933 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:27:07,939 log Not Found: /blog/posts/
WARNING 2025-09-06 08:27:07,939 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:28:31,923 log Not Found: /blog/posts/
WARNING 2025-09-06 08:28:31,927 log Not Found: /blog/posts/
WARNING 2025-09-06 08:28:31,927 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:28:31,927 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
INFO 2025-09-06 08:32:08,882 autoreload /home/tuhin/ProjectCanvas/backend/backend/urls.py changed, reloading.
INFO 2025-09-06 08:32:09,217 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:32:59,612 autoreload /home/tuhin/ProjectCanvas/backend/backend/urls.py changed, reloading.
INFO 2025-09-06 08:32:59,962 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:34:12,918 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:35:44,735 log Not Found: /blog/create/
WARNING 2025-09-06 08:35:44,735 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
INFO 2025-09-06 08:40:01,285 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:40:01,606 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:40:42,222 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:41:20,230 log Not Found: /blog/create/
WARNING 2025-09-06 08:41:20,231 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
WARNING 2025-09-06 08:41:34,035 log Not Found: /blog/create/
WARNING 2025-09-06 08:41:34,036 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
INFO 2025-09-06 08:42:54,293 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:42:54,682 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:43:00,886 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 08:43:01,208 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:43:08,998 log Not Found: /blog/create/
WARNING 2025-09-06 08:43:08,999 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
INFO 2025-09-06 08:44:09,966 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/admin.py changed, reloading.
INFO 2025-09-06 08:44:10,293 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 08:45:42,863 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:46:34,921 log Not Found: /blog/create/
WARNING 2025-09-06 08:46:34,921 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
WARNING 2025-09-06 08:47:24,820 log Not Found: /blog/posts/
WARNING 2025-09-06 08:47:24,824 log Not Found: /blog/posts/
WARNING 2025-09-06 08:47:24,824 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:47:24,824 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:47:34,270 log Not Found: /blog/posts/
WARNING 2025-09-06 08:47:34,273 log Not Found: /blog/posts/
WARNING 2025-09-06 08:47:34,273 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 08:47:34,273 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
INFO 2025-09-06 08:48:03,227 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-09-06 08:48:03,245 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4170
INFO 2025-09-06 08:48:11,427 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4347
WARNING 2025-09-06 08:48:11,476 log Not Found: /favicon.ico
INFO 2025-09-06 08:48:34,013 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4347
WARNING 2025-09-06 08:48:34,060 log Not Found: /favicon.ico
INFO 2025-09-06 08:50:03,561 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-09-06 08:50:03,579 basehttp "GET /admin/ HTTP/1.1" 200 8610
INFO 2025-09-06 08:50:08,071 basehttp "GET /admin/projectcanvas/blogpost/ HTTP/1.1" 200 9364
INFO 2025-09-06 08:50:08,108 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-09-06 08:50:08,112 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 08:50:08,149 log Not Found: /favicon.ico
INFO 2025-09-06 08:50:10,150 basehttp "GET /admin/projectcanvas/pendinguser/ HTTP/1.1" 200 9385
INFO 2025-09-06 08:50:10,194 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 08:50:10,224 log Not Found: /favicon.ico
INFO 2025-09-06 08:50:11,565 basehttp "GET /admin/projectcanvas/project/ HTTP/1.1" 200 10641
INFO 2025-09-06 08:50:11,600 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-06 08:50:16,302 basehttp "GET /admin/projectcanvas/project/1/change/ HTTP/1.1" 200 45057
INFO 2025-09-06 08:50:16,341 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-09-06 08:50:16,344 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-09-06 08:50:16,345 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-09-06 08:50:16,345 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-06 08:50:16,355 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11991
WARNING 2025-09-06 08:51:11,011 log Not Found: /blog/create/
WARNING 2025-09-06 08:51:11,012 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
WARNING 2025-09-06 08:51:29,365 log Not Found: /blog/create/
WARNING 2025-09-06 08:51:29,365 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
INFO 2025-09-06 08:53:23,122 autoreload /home/tuhin/ProjectCanvas/backend/backend/settings.py changed, reloading.
INFO 2025-09-06 08:53:23,494 autoreload Watching for file changes with StatReloader
WARNING 2025-09-06 08:53:52,852 log Not Found: /blog/create/
WARNING 2025-09-06 08:53:52,853 basehttp "GET /blog/create/ HTTP/1.1" 404 2359
INFO 2025-09-06 08:54:36,073 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 09:40:44,639 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 09:42:11,910 basehttp "GET /admin/projectcanvas/project/ HTTP/1.1" 200 10641
WARNING 2025-09-06 09:42:11,989 log Not Found: /favicon.ico
WARNING 2025-09-06 09:42:18,424 log Not Found: /api/projects/5/
WARNING 2025-09-06 09:42:18,424 basehttp "GET /api/projects/5/ HTTP/1.1" 404 22
WARNING 2025-09-06 09:42:18,428 log Not Found: /api/projects/5/
WARNING 2025-09-06 09:42:18,428 basehttp "GET /api/projects/5/ HTTP/1.1" 404 22
WARNING 2025-09-06 09:42:18,758 log Not Found: /api/projects/5/
WARNING 2025-09-06 09:42:18,758 basehttp "GET /api/projects/5/ HTTP/1.1" 404 22
WARNING 2025-09-06 09:42:18,759 log Not Found: /api/projects/5/
WARNING 2025-09-06 09:42:18,759 basehttp "GET /api/projects/5/ HTTP/1.1" 404 22
WARNING 2025-09-06 09:42:24,151 log Not Found: /blog/posts/
WARNING 2025-09-06 09:42:24,154 log Not Found: /blog/posts/
WARNING 2025-09-06 09:42:24,154 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 09:42:24,154 basehttp "GET /blog/posts/? HTTP/1.1" 404 2356
WARNING 2025-09-06 09:44:21,081 log Not Found: /blog/create/
WARNING 2025-09-06 09:44:21,081 basehttp "POST /blog/create/ HTTP/1.1" 404 2360
INFO 2025-09-06 09:45:42,843 autoreload /home/tuhin/ProjectCanvas/backend/backend/urls.py changed, reloading.
INFO 2025-09-06 09:45:43,178 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 09:45:56,497 autoreload /home/tuhin/ProjectCanvas/backend/backend/urls.py changed, reloading.
INFO 2025-09-06 09:45:56,826 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 09:49:12,000 autoreload /home/tuhin/ProjectCanvas/backend/backend/urls.py changed, reloading.
INFO 2025-09-06 09:49:12,296 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 09:49:38,264 basehttp "POST /blog/create/ HTTP/1.1" 200 81
INFO 2025-09-06 09:49:40,293 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:40,294 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:48,245 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:48,245 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:50,950 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:50,955 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:58,597 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:49:58,601 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:50:10,682 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:50:10,683 basehttp "GET /blog/posts/? HTTP/1.1" 200 256
INFO 2025-09-06 09:56:33,012 basehttp "POST /blog/create/ HTTP/1.1" 200 81
INFO 2025-09-06 09:56:35,036 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 09:56:35,041 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 09:56:45,266 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 09:56:45,271 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 09:58:14,182 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 09:58:14,189 basehttp "GET /blog/posts/? HTTP/1.1" 200 657
INFO 2025-09-06 10:00:43,786 basehttp "GET /admin/projectcanvas/blogpost/ HTTP/1.1" 200 11025
INFO 2025-09-06 10:00:43,832 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 10:00:43,898 log Not Found: /favicon.ico
INFO 2025-09-06 10:00:46,823 basehttp "GET /admin/projectcanvas/blogpost/2/change/ HTTP/1.1" 200 19059
INFO 2025-09-06 10:00:46,866 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-06 10:01:54,694 basehttp "GET /admin/projectcanvas/project/ HTTP/1.1" 200 10641
INFO 2025-09-06 10:01:54,736 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-06 10:01:56,052 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 10629
INFO 2025-09-06 10:01:56,086 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 10:01:56,150 log Not Found: /favicon.ico
INFO 2025-09-06 10:02:30,467 basehttp "OPTIONS /api/signup/ HTTP/1.1" 200 0
WARNING 2025-09-06 10:02:30,472 log Not Found: /api/signup/
WARNING 2025-09-06 10:02:30,472 basehttp "POST /api/signup/ HTTP/1.1" 404 5974
WARNING 2025-09-06 10:02:43,215 log Not Found: /api/signup/
WARNING 2025-09-06 10:02:43,216 basehttp "POST /api/signup/ HTTP/1.1" 404 5974
WARNING 2025-09-06 10:02:52,752 log Not Found: /api/signup/
WARNING 2025-09-06 10:02:52,752 basehttp "POST /api/signup/ HTTP/1.1" 404 5974
INFO 2025-09-06 10:06:44,274 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 10629
INFO 2025-09-06 10:06:44,318 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 10:06:44,355 log Not Found: /favicon.ico
INFO 2025-09-06 10:06:48,319 basehttp "GET /admin/projectcanvas/user/?o=1 HTTP/1.1" 200 10913
INFO 2025-09-06 10:06:48,358 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-06 10:06:48,421 log Not Found: /favicon.ico
INFO 2025-09-06 10:06:48,426 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-09-06 10:06:54,562 basehttp "GET /admin/projectcanvas/user/add/ HTTP/1.1" 200 26921
